pref_addr	pref_base	ordinal	category	name
0x6fdb03c0	0x6fd50000	10237	DATATBLS	DATATBLS_GetDifficultyLevelsBIN
0x6fdb08d0	0x6fd50000	10670	DATATBLS	DATATBLS_GetItemQualityBracket
0x6fdb6160	0x6fd50000	10943	DATATBLS	DATATBLS_LoadAllDataTables
0x6fdb6350	0x6fd50000	10821	Misc	IsNodeInUnitLinkedList
0x6fdb63b0	0x6fd50000	10127	Misc	DetachAllNodesFromList
0x6fdb6410	0x6fd50000	10681	DATATBLS	DATATBLS_RemoveUnitFromClassDataList
0x6fdb64b0	0x6fd50000	10384	Misc	SortRoomUnitListByPosition
0x6fdb65c0	0x6fd50000	10158	Misc	AddUnitToClassQueue
0x6fdb6700	0x6fd50000	11016	DATATBLS	DATATBLS_RemoveUnitFromClassList
0x6fdb6800	0x6fd50000	10531	ROOM	ROOM_AddUnitToRoom
0x6fdb68a0	0x6fd50000	10650	DATATBLS	DATATBLS_ResetUnitPathOrRemoveFromList
0x6fdb6900	0x6fd50000	10857	ROOM	ROOM_AssignUnitToRoom
0x6fdb7bd0	0x6fd50000	10309	DATATBLS	DATATBLS_InitializeWaypointResourceSlot
0x6fdb7c20	0x6fd50000	11154	WAYPOINT	WAYPOINT_ActivateFlag
0x6fdb7c90	0x6fd50000	10373	DATATBLS	DATATBLS_GetWaypointBreakpoint
0x6fdb7d00	0x6fd50000	10027	DATATBLS	DATATBLS_ExportStateFlagsToBuffer
0x6fdb7d60	0x6fd50000	10979	DATATBLS	DATATBLS_ImportStateFlagsFromBuffer
0x6fdb7df0	0x6fd50000	10897	UNIT	UNIT_InitializeUnitDefaultState
0x6fdb7e50	0x6fd50000	10436	DATATBLS	DATATBLS_TryGetSkillRecordOverlay
0x6fdb7eb0	0x6fd50000	10085	DATATBLS	DATATBLS_FindSkillByCharClass
0x6fdb7fb0	0x6fd50000	10502	Misc	GetNestedDataField10
0x6fdb9dc0	0x6fd50000	10242	MISSILE	MISSILE_GetMissileStatByLevel
0x6fdb9e70	0x6fd50000	10557	DATATBLS	DATATBLS_GetMissileParamByte
0x6fdb9eb0	0x6fd50000	10277	MISSILE	MISSILE_GetTargetSpeedFields
0x6fdb9f10	0x6fd50000	10526	MISSILE	MISSILE_SetMissileSourceData
0x6fdb9f50	0x6fd50000	10818	MISSILE	MISSILE_GetDataField2C
0x6fdb9f70	0x6fd50000	10019	Misc	SetMissileTypeData2C
0x6fdb9f90	0x6fd50000	11018	MISSILE	MISSILE_GetDataField28
0x6fdb9fb0	0x6fd50000	10637	UNIT	UNIT_SetMonsterDataField28
0x6fdba010	0x6fd50000	10755	ITEMS	ITEMS_GetUnitItemTableFieldEC
0x6fdba030	0x6fd50000	10130	Misc	GetMissileDataField08
0x6fdba050	0x6fd50000	10677	Misc	GetMissileRecordField94
0x6fdba0a0	0x6fd50000	10117	Misc	GetMissileTypeDataShort06
0x6fdba0c0	0x6fd50000	10074	MISSILE	MISSILE_SetTypeDataShort06
0x6fdba0e0	0x6fd50000	10915	MISSILE	MISSILE_GetMissileTypeShort04
0x6fdba110	0x6fd50000	10440	MISSILE	MISSILE_SetMissileTypeDataShort04
0x6fdba130	0x6fd50000	10227	MISSILE	MISSILE_CheckSourceFieldsMatch
0x6fdba1b0	0x6fd50000	10024	MISSILE	MISSILE_SetSourceData
0x6fdba220	0x6fd50000	10191	Misc	GetMissileClassId
0x6fdba240	0x6fd50000	10985	MISSILE	MISSILE_GetRemainingFrames
0x6fdba270	0x6fd50000	10737	DATATBLS	DATATBLS_GetMissileDataField10
0x6fdba290	0x6fd50000	10534	Misc	GetMonsterDataField0E
0x6fdba2b0	0x6fd50000	10240	Misc	GetMissileRecordByte48
0x6fdba2d0	0x6fd50000	11029	Misc	GetMissileTypeDataShort0C
0x6fdba2f0	0x6fd50000	10652	MISSILE	MISSILE_SetDataField0C
0x6fdba310	0x6fd50000	11035	MISSILE	MISSILE_SetMissileDataField0x14
0x6fdba330	0x6fd50000	10623	MISSILE	MISSILE_GetTypeDataDword14
0x6fdba350	0x6fd50000	10178	DATATBLS	DATATBLS_FreeMissileTypeData
0x6fdba390	0x6fd50000	10098	MISSILE	MISSILE_AllocateData
0x6fdba3e0	0x6fd50000	10532	DATATBLS	DATATBLS_CalculateMissileParam
0x6fdba4b0	0x6fd50000	10256	Misc	ComputeScaledTableValue
0x6fdba580	0x6fd50000	10040	MISSILE	MISSILE_CalculateLevelScaledValue
0x6fdba650	0x6fd50000	10154	Misc	SetMissilePositionShortX
0x6fdba690	0x6fd50000	10837	MISSILES	MISSILES_SetClampedUnitDataShort
0x6fdba6d0	0x6fd50000	10970	MISSILE	MISSILE_SetDataField10
0x6fdba710	0x6fd50000	10558	MISSILE	MISSILE_SetRemainingFrames
0x6fdba750	0x6fd50000	11167	Misc	SetMissileDataClampedShort
0x6fdba790	0x6fd50000	10347	MISSILE	MISSILE_GetParamValue
0x6fdbb2b0	0x6fd50000	10231	DATATBLS	DATATBLS_EvaluateMissileCalcExpression
0x6fdbb360	0x6fd50000	10205	Misc	CalcMissileParamB
0x6fdbb4a0	0x6fd50000	10484	Misc	ApplyMissileStatBlock
0x6fdbbaa0	0x6fd50000	10413	MISSILE	MISSILE_CalcMissileDamageOutput
0x6fdbc200	0x6fd50000	11053	Misc	StubNoOp
0x6fdbc210	0x6fd50000	10490	Misc	BinkBufferSetHWND
0x6fdbc220	0x6fd50000	11084	BINK	BINK_BufferSetWindow
0x6fdbc230	0x6fd50000	10469	Misc	StubOrdinal10183
0x6fdbc240	0x6fd50000	10674	STUB	STUB_Ordinal10183
0x6fdbc690	0x6fd50000	10825	LEVEL	LEVEL_GetLevelTypesDataArrayEntry
0x6fdbc990	0x6fd50000	10986	Misc	GetDataTableRecord0x1B0
0x6fdbca70	0x6fd50000	10629	DATATBLS	DATATBLS_GetLevelTypeString
0x6fdbcad0	0x6fd50000	10376	LEVELS	LEVELS_CheckLevelTypeFlag780
0x6fdbcb20	0x6fd50000	10749	DATATBLS	DATATBLS_GetDataRecord9C
0x6fdbcc30	0x6fd50000	10499	Misc	HaveColdResBonus
0x6fdbcc60	0x6fd50000	10884	UNIT	UNIT_HaveLightResBonus
0x6fdbcc90	0x6fd50000	10215	DATATBLS	DATATBLS_HaveFireResBonus
0x6fdbccc0	0x6fd50000	10014	SKILLS	SKILLS_GetSkillDataRecord
0x6fdbe0c0	0x6fd50000	10894	DATATBLS	DATATBLS_GetSkillRangeValue
0x6fdbfac0	0x6fd50000	10148	DATATBLS	DATATBLS_SearchRandomTableEntry
0x6fdc0610	0x6fd50000	10126	Misc	AbortUnreachable2
0x6fdc0f40	0x6fd50000	10352	STUB	STUB_NOP
0x6fdc0f70	0x6fd50000	10269	Misc	StubNoOp
0x6fdc0fa0	0x6fd50000	10006	DATATBLS	DATATBLS_GetRunesRecord
0x6fdc0ff0	0x6fd50000	10005	DATATBLS	DATATBLS_SetPropertyRecord
0x6fdc10a0	0x6fd50000	11032	Misc	BinkBufferGetError
0x6fdc1280	0x6fd50000	10041	Misc	BinkBufferGetError
0x6fdc13e0	0x6fd50000	10798	Misc	BinkBufferGetError
0x6fdc1430	0x6fd50000	10961	Misc	GetLevelRecord
0x6fdc1480	0x6fd50000	10926	BINKBUFFER	BINKBUFFER_GetError
0x6fdc14d0	0x6fd50000	11065	DATATBLS	DATATBLS_GetMonsterTypeRecord
0x6fdc1520	0x6fd50000	10480	Misc	GetBinkBufferError
0x6fdc1570	0x6fd50000	10806	Misc	GetOverlayRecord
0x6fdc15c0	0x6fd50000	10953	BINK	BINK_GetError
0x6fdc1610	0x6fd50000	11007	UNIT	UNIT_GetUnitTableEntry
0x6fdc1660	0x6fd50000	10295	BINKBUF	BINKBUF_GetError
0x6fdc1790	0x6fd50000	10365	DATATBLS	DATATBLS_GetRareAffixRecord
0x6fdc17e0	0x6fd50000	10220	BINKBUFFER	BINKBUFFER_GetError
0x6fdc1820	0x6fd50000	10248	DATATBLS	DATATBLS_GetGlobalRecordById
0x6fdc1870	0x6fd50000	10492	BINKBUFFER	BINKBUFFER_GetError
0x6fdc1940	0x6fd50000	10814	ITEMS	ITEMS_GetDataByCode
0x6fdc1960	0x6fd50000	10450	ITEMS	ITEMS_LookupItemRecordByCode
0x6fdc19a0	0x6fd50000	10695	Misc	GetItemDataRecord
0x6fdc19f0	0x6fd50000	10442	DATATBLS	DATATBLS_GetItemTypeCodeByIndex
0x6fdc1a40	0x6fd50000	10535	BINKBUFFER	BINKBUFFER_GetError
0x6fdc4000	0x6fd50000	10560	ITEMS	ITEMS_FindQualityRecord
0x6fdcb810	0x6fd50000	10011	DATATBLS	DATATBLS_CalcTotalDefenseRating
0x6fdcc170	0x6fd50000	10715	DRLG	DRLG_TickRoomInit
0x6fdcc4a0	0x6fd50000	11169	Misc	CalcLevelScaledTableValue
0x6fdce290	0x6fd50000	10139	ROOM	ROOM_StepExplorationField
0x6fdce340	0x6fd50000	10094	Misc	GetExpFieldTileByte
0x6fdce390	0x6fd50000	10638	Misc	SetAnimFieldPair
0x6fdce3d0	0x6fd50000	10791	DATATBLS	DATATBLS_FreeResourceBufferByHandle
0x6fdce410	0x6fd50000	10415	DATATBLS	DATATBLS_AllocateFieldTableBuffer
0x6fdce460	0x6fd50000	10025	STORM	STORM_GetLastError
0x6fdce470	0x6fd50000	11159	Misc	GetLastError
0x6fdce480	0x6fd50000	10230	Misc	GetD2comExpFieldDimensions
0x6fdce4a0	0x6fd50000	11078	DATATBLS	DATATBLS_FreeExpansionFieldData
0x6fdce4f0	0x6fd50000	10896	DATATBLS	DATATBLS_InitializeExpansionFieldData
0x6fdce6c0	0x6fd50000	10881	ROOM	ROOM_StepExplorationToCollision
0x6fdcf550	0x6fd50000	10714	PATH	PATH_IsUnitWithinRadius
0x6fdcf5e0	0x6fd50000	10080	PATH	PATH_CalcDistanceToPoint
0x6fdcf670	0x6fd50000	10329	Misc	FreeDungeonLevel
0x6fdcf6a0	0x6fd50000	10389	DRLG	DRLG_FindMatchingRoomTile
0x6fdcf910	0x6fd50000	10626	COLLISION	COLLISION_FindNearUnitBySize
0x6fdcfbd0	0x6fd50000	10522	DATATBLS	DATATBLS_CompareStateFlagsBuffers
0x6fdcfcd0	0x6fd50000	10407	UNIT	UNIT_GetDistance
0x6fdcfe40	0x6fd50000	10753	DATATBLS	DATATBLS_GetLevelDataRecord
0x6fdcfe90	0x6fd50000	11119	Misc	GetLastError
0x6fdcff80	0x6fd50000	10827	Misc	GetRecordByNegativeIndex
0x6fdcffb0	0x6fd50000	10241	DATATBLS	DATATBLS_GetLevelRecordByte0x1E
0x6fdd1f20	0x6fd50000	10701	DATATBLS	DATATBLS_GetGridRecordSubEntry
0x6fdd1fb0	0x6fd50000	10760	Misc	CopyDataEntryHeader
0x6fdd2030	0x6fd50000	11012	DATATBLS	DATATBLS_GetGridRecordHeader
0x6fdd2ce0	0x6fd50000	10183	DATATBLS	DATATBLS_GetOverlayRecordByte50
0x6fdd2d20	0x6fd50000	10799	DATATBLS	DATATBLS_GetOverlayAnimationField
0x6fdd2d60	0x6fd50000	10125	OVERLAY	OVERLAY_GetRecordMultipleFields
0x6fdd2e00	0x6fd50000	10299	DATATBLS	DATATBLS_GetMissileRecordByte7C
0x6fdd2e40	0x6fd50000	10719	Misc	GetAnimFieldPair
0x6fdd2e80	0x6fd50000	10632	Misc	UnpackAnimComponentFields
0x6fdd2ec0	0x6fd50000	10693	DATATBLS	DATATBLS_GetMissileRecordByte48
0x6fdd2f00	0x6fd50000	10891	DATATBLS	DATATBLS_ValidateArrayIndex
0x6fdd4b40	0x6fd50000	10491	DATATBLS	DATATBLS_GetSkillDescSlotEntry
0x6fdd4c30	0x6fd50000	10305	DATATBLS	DATATBLS_GetMonsterSkillDescSlotLimit
0x6fdd4c70	0x6fd50000	10134	Misc	GetMonsterComponentRecord
0x6fdd4d30	0x6fd50000	10666	Misc	AreUnitsInSameModifierTier
0x6fde9e1c	0x6fd50000	11170	Misc	g_pDataTables
